Code	A pour tête d'arborescence	Est tête d'arborescence	Terme Générique	Terme Spécifique	Identifiant	Source	Cette ressource dans la classification CDU	Verbalisation en français	Verbalisation en anglais	Description	Contexte d'application		Cette ressource dans la classification CDU	Date de création	Date de modification	Créateur	Editeur	Cette ressource dans la classification WOS	Cette ressource dans la classification LC	Cette ressource dans la classification MESH
SHS		Catégories INIST		519 et 520 et 521 et 522 et 523 et 524 et 525 et 526 et 527 et 529 et 530 et 531	SHS	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/018549">SOCIAL SCIENCES</a>	SCIENCES HUMAINES ET SOCIALES	SOCIAL AND HUMAN SCIENCES			http://udcdata.info/018549	<a href="http://udcdata.info/018549">SOCIAL SCIENCES</a>	8/4/2016		Istex	Lodex team
519			SHS		519	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/015164">PHILOSOPHY. PSYCHOLOGY</a>	PHILOSOPHIE	PHILOSOPHY	La philosophie, du grec ancien φιλοσοφία (composé de φιλεῖν, philein : « aimer » ; et de σοφία, sophia : « sagesse »), signifie littéralement : « l'amour de la sagesse ». C'est une activité et une discipline existant depuis l'Antiquité en Occident et en Orient, se présentant comme un questionnement, une interprétation et une réflexion sur le monde et l'existence humaine. Différents buts peuvent lui être attribués : la recherche de la vérité ; la méditation sur le bien, le beau, le juste ; la quête du sens de la vie et du bonheur. Source : <a href="https://fr.wikipedia.org/wiki/Philosophie">https://fr.wikipedia.org/Philosophie</a>	Etudes historiques (Histoire de la philosophie. Histoire des idées). Logique philosophique. Philosophie du langage. Epistémologie. Philosophie des sciences. Théorie de la connaissance. Philosophie générale. Métaphysique. Théorie des valeurs et Philosophie morale.Philosophie de l'action. Philosophie de l'histoire. Philosophie politique et sociale. Philosophie du droit. Philosophie de la religion. Philosophie de l'art. Esthétique. Esprit et corps. Identité personnelle. Philosophie de la culture. Anthropologie philosophique. Economie. Civilisation. Education.	http://udcdata.info/015164	<a href="http://udcdata.info/015164">PHILOSOPHY. PSYCHOLOGY</a>	8/4/2016		Istex	Lodex team
520			SHS		520	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/024974">Education</a>	SCIENCES DE L'EDUCATION	EDUCATIONAL SCIENCES	Les sciences de l’éducation concernent l’étude de différents aspects de l’éducation, et fait appel à diverses disciplines : histoire de l’éducation, sociologie de l’éducation, didactique des disciplines, psychologie des apprentissages, éducation comparée, administration scolaire, organisation et fonctionnement des systèmes éducatifs, politique de l'éducation, formation professionnelle et continue, formation du personnel de l'enseignement, enseignement spécialisé, ergonomie, etc. Source : <a href="https://fr.wikipedia.org/wiki/Sciences_de_l'éducation">https://fr.wikipedia.org/Sciences_de_l'éducation</a>	Histoire et philosophie de l'éducation. Education permanente et emploi. Recherche en éducation. Méthodes pédagogiques. Moyens d'enseignement. Personnel d'enseignement. Vie scolaire. Travail scolaire. Docimologie. Orientation. Inadaptation. Politique de l'éducation. Education et psychologie. Sociologie de l'éducation. Planification et économie de l'éducation. Organisation de l'enseignement.	http://udcdata.info/024974	<a href="http://udcdata.info/024974">Education</a>	8/4/2016		Istex	Lodex team
521			SHS		521	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/001930">SOCIAL SCIENCES</a>	SOCIOLOGIE	SOCIOLOGY	La sociologie peut être définie comme la branche des sciences humaines qui cherche à comprendre et à expliquer l'impact de la dimension sociale sur les représentations (façons de penser) et les comportements (façons d'agir) humains. Ses objets de recherche sont très variés puisque les sociologues s'intéressent à la fois au travail, à la famille, aux médias, aux relations, aux réseaux sociaux, aux rapports de genre (hommes/femmes), aux statuts et fonctions, aux religions, ou encore aux formes de cultures et d'ethnicités… Source : <a href="https://fr.wikipedia.org/wiki/Sociologie">https://fr.wikipedia.org/Sociologie</a>	Organisation sociale. Système social. Structure sociale. Ecologie humaine et démographie. Sociologie rurale et urbaine. Cultures et civilisations. Sociologie de la religion. Sociologie de la famille. Groupes d'âge. Sociologie de l'éducation. Systèmes scolaires. Education permanente. Sociologie juridique et criminelle. Sociologie politique. Sociologie économique et du développement. Sociologie du travail et des organisations. Sociologie de la connaissance et de la culture. Sociologie de la médecine. Problèmes sociaux et politique sociale. Travail social. Sociologie du corps. Genre. Sociologie du risque et des catastrophes. Psychosociologie.	http://udcdata.info/018549	<a href="http://udcdata.info/001930">SOCIAL SCIENCES</a>	8/4/2016		Istex	Lodex team
522			SHS		522	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/001930">SOCIAL SCIENCES</a>	HISTOIRE DES SCIENCES ET DES TECHNIQUES	HISTORY OF SCIENCE AND TECHNOLOGY	L'histoire des sciences est l’étude de l'évolution de la connaissance scientifique. Source :  <a href="https://fr.wikipedia.org/wiki/Histoire_des_sciences">https://fr.wikipedia.org/Histoire_des_sciences</a>	Sciences et techniques de la terre. Sciences et techniques de la vie. Sciences et techniques mathématiques. Sciences et techniques physiques.	http://udcdata.info/001930	<a href="http://udcdata.info/001930">SOCIAL SCIENCES</a>	8/4/2016		Istex	Lodex team
523			SHS		523	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/067278">General questions relating to both linguistics and literature. Philology</a>	HISTOIRE ET SCIENCES DE LA LITTERATURE	HISTORY AND SCIENCES OF LITTERATURE	Le mot littérature, issu du latin litteratura dérivé de littera (la lettre), apparaît au début du xiie siècle avec un sens technique de « chose écrite » puis évolue à la fin du Moyen Âge vers le sens de « savoir tiré des livres », avant d'atteindre aux xviie ‑ xviiie siècles son sens principal actuel : ensemble des œuvres écrites ou orales comportant une dimension esthétique. Source : <a href="https://fr.wikipedia.org/wiki/Littérature">https://fr.wikipedia.org/Littérature</a>	Histoire de la littérature. Sciences de la littérature.	http://udcdata.info/067278	<a href="http://udcdata.info/067278">General questions relating to both linguistics and literature. Philology</a>	8/4/2016		Istex	Lodex team
524			SHS		524	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/067362">Linguistics and languages</a>	LINGUISTIQUE	LINGUISTICS	La linguistique est la discipline s’intéressant à l’étude du langage. Elle se distingue de la grammaire, dans la mesure où elle n'est pas prescriptive mais descriptive. La prescription correspond à la norme, c'est-à-dire ce qui est jugé correct linguistiquement par les grammairiens. À l'inverse, la linguistique descriptive des linguistes se contente de décrire la langue telle qu'elle est et non telle qu'elle devrait être. Source : <a href="https://fr.wikipedia.org/wiki/Linguistique">https://fr.wikipedia.org/Linguistique</a>	Biologie du langage. Psycholinguistique. Sociolinguistique et ethnolinguistique. Comparaison et classification des langues. Diachronie et linguistique historique . Histoire de la linguistique. Pathologie du langage. Epistémologie et méthodologie. Philosophie du langage et logique. Théorie linguistique. Linguistique et mathématiques. Sémiotique. 	http://udcdata.info/067362	<a href="http://udcdata.info/067362">Linguistics and languages</a>	8/4/2016		Istex	Lodex team
525			SHS		525	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/077137">Archaeology. Prehistory. Cultural remains. Area studies</a>	PREHISTOIRE ET PROHISTOIRE	PREHISTORY AND PROTOHISTORY	La Préhistoire est généralement définie comme la période comprise entre l’apparition de l’humanité et l’apparition des premiers documents écrits, même si cette définition n’est pas sans poser des problèmes. Elle se divise en deux parties : Le Paléolithique (l'âge de la pierre taillée) et le Néolithique (l'âge de la pierre polie). Source : https://fr.wikipedia.org/wiki/Préhistoire    Le terme « Protohistoire » renvoie à plusieurs notions distinctes : d'une part, il a un sens épistémologique et désigne « la science qui regroupe l'ensemble des connaissances sur les peuples sans écriture contemporains des premières civilisations historiques ». L'étude de ces peuples se caractérise donc par l'impossibilité d'exploiter des sources écrites indigènes (inexistantes) et par la possibilité de s'appuyer sur des textes émanant d’autres peuples contemporains ; d'autre part, il a un sens chronologique en désignant en Europe et en Asie centrale la période correspondant au Néolithique et aux âges des métaux : Âge du cuivre, Âge du bronze et Âge du fer. Source : <a href="https://fr.wikipedia.org/wiki/Protohistoire">https://fr.wikipedia.org/Protohistoire</a>	Asie. Afrique. Amérique er régions arctiques. Océanie. Europe.	http://udcdata.info/077137	<a href="http://udcdata.info/077137">Archaeology. Prehistory. Cultural remains. Area studies</a>	8/4/2016		Istex	Lodex team
526			SHS		526	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/016713">Archaeology</a>	ART ET ARCHEOLOGIE	ART AND ARCHAEOLOGY	L’art est une activité humaine, le produit de cette activité ou l'idée que l'on s'en fait s'adressant délibérément aux sens, aux émotions, aux intuitions et à l'intellect. Source : https://fr.wikipedia.org/wiki/Art     L'archéologie est une discipline scientifique dont l'objectif est d'étudier l'Homme depuis la Préhistoire jusqu’à l'époque contemporaine à travers sa technique grâce à l'ensemble des vestiges matériels ayant subsisté et qu’il est parfois nécessaire de mettre au jour (outils, ossements, poteries, armes, pièces de monnaie, bijoux, vêtements, empreintes, traces, peintures, bâtiments, infrastructures, etc.). Source : <a href="https://fr.wikipedia.org/wiki/Archéologie">https://fr.wikipedia.org/Archéologie</a>	Asie. Civilisations américaines. Civilisations anciennes du Proche-Orient. Islam.	http://udcdata.info/068077	<a href="http://udcdata.info/016713">Archaeology</a>	8/4/2016		Istex	Lodex team
527			SHS		527	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/016713">Archaeology</a>	HISTOIRE ET SCIENCES DES RELIGIONS	HISTORY AND SCIENCES OF RELIGIONS	L'histoire des religions est une science humaine ayant pour objet d’étude les religions, ou plus exactement des ensembles de pratiques et croyances, rites et mythes. Cette discipline fait son apparition officielle dans les universités dans la deuxième moitié du xixe siècle, dans le cadre du développement des idées laïques, du débat sur la séparation de l’Église et de l’État et de l’essor des sciences sociales. Source : <a href="https://fr.wikipedia.org/wiki/Histoire_des_religions">https://fr.wikipedia.org/Histoire_des_religions</a>	Exégèse et critique biblique. Religions de l'Antiquité : Europe, Méditerranée, Proche-Orient. Islam. Religions d'Afrique. Religions d'Amérique, d'Arctique et d'Océanie. Religions d'Asie. Israël. Christianisme.	http://udcdata.info/016713	<a href="http://udcdata.info/016713">Archaeology</a>	8/4/2016		Istex	Lodex team	</a>
529			SHS		529	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/025209">Cultural anthropology. Ethnography. Customs. Manners. Traditions. Way of life</a>	ETHNOLOGIE	ETHNOLOGY	La BGI est une bibliographie qui couvre l’essentiel du champ géographique mondial avec un réseau de correspondants, spécialistes de certains thèmes ou pays. Elle est réalisée sous l’autorité d’un comité scientifique international et elle est parrainée par l’Union Géographique Internationale (UGI). Source :  <a href="https://fr.wikipedia.org/wiki/Ethnologie">https://fr.wikipedia.org/Ethnologie</a>	Acculturation, changements sociaux contemporains. (Action et revendications culturelles - Droits des peuples autochtones - Formation des états). Structure et relations sociales. Religion, magie, sorcellerie. Problèmes de la connaissance, arts et sciences, traditions populaires, folklore.	http://udcdata.info/025209	<a href="http://udcdata.info/025209">Cultural anthropology. Ethnography. Customs. Manners. Traditions. Way of life</a>	8/4/2016		Istex	Lodex team
531			SHS		531	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/068128">Geography. Exploration of the Earth and of individual countries. Travel. Regional geography</a>	BGI / PRODIG.	BGI / PRODIG.	La BGI est une bibliographie qui couvre l’essentiel du champ géographique mondial avec un réseau de correspondants, spécialistes de certains thèmes ou pays. Elle est réalisée sous l’autorité d’un comité scientifique international et elle est parrainée par l’Union Géographique Internationale (UGI). Source : <a href="http://bgi-prodig.inist.fr/?language=fr">http://bgi-prodig.inist.fr/?language=fr</a>	Monde. Géographie plurirégionale. Europe. Asie. Géographie physique. Afrique. Amérique. Océanie. Régions polaires. Géographie humaine.	http://udcdata.info/068128	<a href="http://udcdata.info/068128">Geography. Exploration of the Earth and of individual countries. Travel. Regional geography</a>	8/4/2016		Istex	Lodex team
